1.099773e+003;3.813318e+001
1.100737e+003;4.042508e+001
1.101701e+003;4.499054e+001
1.102665e+003;5.105498e+001
1.103630e+003;5.991222e+001
1.104594e+003;6.887507e+001
1.105558e+003;7.225617e+001
1.106522e+003;6.866497e+001
1.107486e+003;6.237568e+001
1.108451e+003;5.839520e+001
1.109415e+003;5.672661e+001
1.110379e+003;5.832358e+001
1.111343e+003;6.517867e+001
1.112308e+003;7.245354e+001
1.113272e+003;8.068129e+001
1.114236e+003;8.863388e+001
1.115200e+003;9.517756e+001
1.116165e+003;1.002977e+002
1.117129e+003;1.050674e+002
1.118093e+003;1.106072e+002
1.119057e+003;1.147571e+002
1.120021e+003;1.135256e+002
1.120986e+003;1.096768e+002
1.121950e+003;1.097011e+002
1.122914e+003;1.157823e+002
1.123878e+003;1.229038e+002
1.124843e+003;1.233421e+002
1.125807e+003;1.160389e+002
1.126771e+003;1.118015e+002
1.127735e+003;1.120147e+002
1.128700e+003;1.127893e+002
1.129664e+003;1.160459e+002
1.130628e+003;1.182833e+002
1.131592e+003;1.149736e+002
1.132557e+003;1.060809e+002
1.133521e+003;9.711526e+001
1.134485e+003;9.131705e+001
1.135449e+003;8.725735e+001
1.136413e+003;8.354383e+001
1.137378e+003;7.993995e+001
1.138342e+003;7.490144e+001
1.139306e+003;6.776847e+001
1.140270e+003;6.193352e+001
1.141235e+003;6.377184e+001
1.142199e+003;7.520428e+001
1.143163e+003;7.661142e+001
1.144127e+003;5.571864e+001
1.145092e+003;4.111797e+001
1.146056e+003;3.977954e+001
1.147020e+003;4.435165e+001
1.147984e+003;4.901501e+001
1.148948e+003;5.216398e+001
1.149913e+003;5.283108e+001
1.150877e+003;4.934837e+001
1.151841e+003;4.544496e+001
1.152805e+003;4.768611e+001
1.153770e+003;5.330656e+001
1.154734e+003;5.631572e+001
1.155698e+003;5.486076e+001
1.156662e+003;5.023933e+001
1.157627e+003;4.328028e+001
1.158591e+003;3.370246e+001
1.159555e+003;2.826313e+001
1.160519e+003;2.974697e+001
1.161484e+003;3.191437e+001
1.162448e+003;3.500784e+001
1.163412e+003;3.788976e+001
1.164376e+003;4.017824e+001
1.165340e+003;4.144238e+001
1.166305e+003;3.984532e+001
1.167269e+003;3.302745e+001
1.168233e+003;2.638789e+001
1.169197e+003;3.344448e+001
1.170162e+003;4.753736e+001
1.171126e+003;5.237553e+001
1.172090e+003;4.385342e+001
1.173054e+003;3.317546e+001
1.174019e+003;3.251456e+001
1.174983e+003;4.079909e+001
1.175947e+003;4.366685e+001
1.176911e+003;3.569592e+001
1.177875e+003;3.210532e+001
