1.099773e+003;3.278153e+001
1.100737e+003;3.452334e+001
1.101701e+003;3.285330e+001
1.102665e+003;3.042523e+001
1.103630e+003;3.128455e+001
1.104594e+003;3.353864e+001
1.105558e+003;3.283929e+001
1.106522e+003;2.824791e+001
1.107486e+003;2.492587e+001
1.108451e+003;3.000220e+001
1.109415e+003;4.412017e+001
1.110379e+003;5.465342e+001
1.111343e+003;6.187897e+001
1.112308e+003;6.451173e+001
1.113272e+003;5.877717e+001
1.114236e+003;5.116256e+001
1.115200e+003;4.810574e+001
1.116165e+003;4.997886e+001
1.117129e+003;5.182697e+001
1.118093e+003;5.066173e+001
1.119057e+003;4.783607e+001
1.120021e+003;4.380224e+001
1.120986e+003;3.993153e+001
1.121950e+003;4.011092e+001
1.122914e+003;4.557170e+001
1.123878e+003;5.161752e+001
1.124843e+003;5.090497e+001
1.125807e+003;4.225008e+001
1.126771e+003;3.778609e+001
1.127735e+003;4.036747e+001
1.128700e+003;4.298640e+001
1.129664e+003;4.606493e+001
1.130628e+003;4.791813e+001
1.131592e+003;4.610230e+001
1.132557e+003;4.074485e+001
1.133521e+003;3.553694e+001
1.134485e+003;3.243721e+001
1.135449e+003;3.113432e+001
1.136413e+003;3.142458e+001
1.137378e+003;3.288123e+001
1.138342e+003;3.488219e+001
1.139306e+003;3.718970e+001
1.140270e+003;3.849140e+001
1.141235e+003;3.654038e+001
1.142199e+003;3.076997e+001
1.143163e+003;2.681186e+001
1.144127e+003;2.610250e+001
1.145092e+003;2.567168e+001
1.146056e+003;2.448351e+001
1.147020e+003;2.364612e+001
1.147984e+003;2.527460e+001
1.148948e+003;2.892958e+001
1.149913e+003;3.024527e+001
1.150877e+003;2.508225e+001
1.151841e+003;1.902928e+001
1.152805e+003;2.148283e+001
1.153770e+003;2.901672e+001
1.154734e+003;3.399671e+001
1.155698e+003;3.402581e+001
1.156662e+003;3.195753e+001
1.157627e+003;3.184666e+001
1.158591e+003;3.401716e+001
1.159555e+003;3.320357e+001
1.160519e+003;2.476385e+001
1.161484e+003;1.936288e+001
1.162448e+003;2.088718e+001
1.163412e+003;2.386253e+001
1.164376e+003;2.257894e+001
1.165340e+003;1.783586e+001
1.166305e+003;1.625238e+001
1.167269e+003;2.271441e+001
1.168233e+003;3.146532e+001
1.169197e+003;3.238670e+001
1.170162e+003;2.830981e+001
1.171126e+003;2.410845e+001
1.172090e+003;2.059210e+001
1.173054e+003;1.934161e+001
1.174019e+003;2.300504e+001
1.174983e+003;3.098785e+001
1.175947e+003;3.587488e+001
1.176911e+003;3.689638e+001
1.177875e+003;3.579685e+001
1.178840e+003;3.105527e+001
1.179804e+003;2.649644e+001
1.180768e+003;2.433482e+001
1.181732e+003;2.433886e+001
1.182697e+003;2.563845e+001
1.183661e+003;2.784838e+001
1.184625e+003;2.993060e+001
1.185589e+003;2.993956e+001
1.186554e+003;2.845690e+001
1.187518e+003;2.796662e+001
1.188482e+003;2.868019e+001
1.189446e+003;2.920869e+001
1.190411e+003;2.804671e+001
1.191375e+003;2.606702e+001
1.192339e+003;2.673348e+001
1.193303e+003;3.201431e+001
1.194267e+003;3.379948e+001
1.195232e+003;2.548730e+001
